0.14186,0.066238,0.092983,0.13126,0.093671,0.1687,0.12884,0.090863,0.080318,0.12958,0.30416,0.089624,0.092881,0.14635,0.1896,0.18263,0.060954,0.095964,0.23414,0.28472,0.093256,0,0,0.16667,0.24009,0.28161,0.13832,0.058641,0.2793,0.20533,0.27953,0.3081,0.20717,0.31962,0.23057,0.20253,0.20228,0,0,0.32042,0.095642,0.13764,0.12983,0.17615,0.11953,0.048788,0.15755,0.13499,0.067154,0.066063,0.10079,0.038192,0.10423,0.15126,0.1746,0.24865,0,0,0.057703,0.16864,0.12171,0.16748,0.13115,0.1407,0.15867,0.089998,0.18514,0.18277,0.16923,0.24087,0.022954,0.2411,0.12689,0.27742,0.227,0.16261,0.26885,0.19258,0,0,-0.25827,0.14425,0.15693,0.24469,0.059895,0.24776,-0.026984,0.32993,0.18215,0.18677,0.10811,0.073342,0.17637,0.072477,0.16777,0.10643,0.18757,0.19053,0.26392,0.29636,0.20165,0.41466,0,0,0,0.32699,0.1521,0.12779,0.29711,0.14692,0.18657,0.22203,0.1555,0.056291,0.23324,0.26969,0.15592,0.036884,0.16599,0.12752,0.11024,0.17785,0.15764,0.12893,0.078689,0.15203,0.10742,0,0,0.13988,0.08071,0.10586,0.10197,0.12396,0.012141,0.16927,0.093382,0.12898,0.13971,0.10335,0.21196,0.14046,0.17333,0.26447,0.11306,0.076325,0.16527,0.12199,0.13297,0.13516,0.14838,0,0,0,0.13108,0.21203,0.24624,0.33058,0.24226,0.1417,0.17526,0.25754,0.1369,0.22241,0.16845,0.23507,0.14253,0.085527,0.11351,0.17944,0.13939,0.040473,0.16447,0.094041,0.045359,-0.88545,0,0,0.20916,0.033211,-0.00023361,0.013492,0.099515,-0.12248,0.061945,-0.031574,-0.014132,-0.037243,0.052938,0.041142,0.067535,0.10543,0.10321,0.1733,0.10818,0.0091212,0.12983,0.060751,0,0,0.26851,0.13066,0.094373,0.19795,0.24533,0.1372,0.16902,0.2773,0.19165,0.072694,0.14779,0.10042,0.12029,0.057087,0.22526,0.12786,0.18856,0,0,0.035949,0.0619,0.077242,0.13862,0.078121,0.12968,0.13091,0.061662,-0.083499,0.084345,-0.0099921,0.022516,0.075907,0.032759,0,0,0.01644,0.070203,-0.027558,0.091401,0.095818,0.019567,0.09226,0.11486,0.095467,0.13905,0.029684,0.12214,0.22179,0.14168,0.15677,0.14585,0.18751,0.14255,0.15284,0.14192,0.18476
0.15635,0.15208,0.11039,0.083386,-0.0062071,0,0,0,0.04126,0.057423,0.12438,0.056606,0.16873,0,0,0,0,0,0.174,0.22726,0.12542,0.10542,0.10108,0.14191,0.27276,0.24519,0,0,0,0,0,0,0,0.16427,0.11526,0.17295,0.22812,0.24237,0.15254,0.24601,0.021895,0.16475,0.29907,0,0,0,0,0,0,0,0,0,0.095027,0.2117,0.24627,0.1969,0.1824,0.16002,0.17161,0.2417,0.14839,0.23545,0.067318,0,0,0,0,0,0,0,0,0,0,0.36128,0.20414,0.10556,0.22523,0.19467,0.095066,0.1389,0.18089,0.22389,0.22448,0.16379,0.22843,0,0,0,0,0,0,0,0,0,0,0,0,0.19606,0.10003,0.052677,0.16216,0.17771,0.22538,0.21354,0.2607,0.35186,0.13628,0.16443,0.3032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15652,0.25699,0.15428,0.0914,0.091586,0.10357,0.052919,0.077165,0.035334,0.18806,0.014359,0.13201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18974,0.31244,0.234,0.16875,0.20859,0.16717,0.1567,0.16903,0.090542,0.29373,0.30636,0.19509,0,0,0,0,0,0,0,0,0,0,0,0,0.10737,-0.0023064,0.054689,0.13272,0.063401,0.12376,0.051967,0.096581,0.011964,0.065305,-0.0098805,0.16185,0,0,0,0,0,0,0,0,0,0,0.031783,0.12531,0.1671,0.10566,0.12682,0.15693,0.12008,0.12838,0.13498,0.26617,0.15294,0,0,0,0,0,0,0,0,0,-0.074987,0.11948,0.13778,0.099377,0.19658,0.11202,0.13428,0.032657,0.16088,0.21634,0,0,0,0,0,0,0,0.06274,0.11407,0.095086,0.06256,0.02689,0.022958,-0.021304,0.060599,0,0,0,0,0,0.043997,0.13427,0.089032,0.11984,0.18746,0,0,0,0.13215,0.18564,0.19212,0.099755,0.12586
0.10095,0.17079,0,0,0.085805,0.19793,0.072557,0.1471,0.049876,0,0,0,0.19345,0.20309,0.10719,0,0.081638,0.16794,0.18859,0,0,0,0,0,0,0.25155,0.28013,0.17102,0.1211,0,0.26052,0.18003,0.27892,0.27958,0,0,0,0,0,0,0,0,0.19828,0.18784,0.26436,0.1211,0.21047,0,0.14695,0.023173,0.17347,0.18335,0.027575,0,0,0,0,0,0,0,0,0,0.26114,0.2087,0.12459,0.17499,0.19,0,0,0.17881,0.16077,0.18218,0.21936,0.23889,0,0,0,0,0,0,0,0,0,0,0.11103,0.16929,0.22671,0.093904,0.14367,0.011737,0,0,0.18095,0.20477,0.082611,0.18888,0.15247,0.13245,0,0,0,0,0,0,0,0,0,0,0.40444,0.21901,0.20857,0.23213,0.28122,0.18446,0.059455,0,-0.11916,0.05328,0.081765,0.043885,0.063445,0.029334,0.17275,0,0,0,0,0,0,0,0,0,0,0.272,0.066111,0.14381,0.017429,0.015425,-0.036849,0.30916,0,-0.0093112,0.14298,-0.027456,0.04635,0.2025,0.19213,0.011994,0,0,0,0,0,0,0,0,0,0,0.30935,0.098655,0.18237,0.26613,0.24333,0.16874,0,0,0.20519,0.075624,0.11853,0.10439,0.092462,0.004718,0,0,0,0,0,0,0,0,0,0,-0.071453,-0.040652,0.036834,0.068227,-0.064476,0,0,-0.017098,-0.072485,0.13851,0.09984,0.031943,0,0,0,0,0,0,0,0,0,0.21096,0.10149,0.19272,0.17377,0.23248,0,-0.082674,0.19447,0.11768,0.13204,0.23974,0,0,0,0,0,0,0,0,0.05306,0.18422,0.030696,0.14899,0,0.039916,0.088472,-0.039638,0.015479,0,0,0,0,0,0,0.033187,0.11145,-0.010823,0,0.10925,0.13235,0.051426,0,0,0,0.22743,0.16685,0.24459,0.12318,0.16508,0,0,0.20268,0.20603
0.12132,0.15177,0,0,0,0.091712,0.14246,0,0,0,0,0,0,0,0.25456,0.18733,0.17708,0.18425,0,0,0,0,0,0,0,0,0,0.10801,0.21637,0.17806,0.2566,0.18201,0,0,0,0,0,0,0,0,0,0,0,0,0.1183,0.13831,0.11376,0.13139,0.068003,-0.085238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12334,0.17134,0.12954,0.22868,0.25213,0.044568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16034,0.1986,0.18704,0.16681,0.1861,0.14396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074525,0.18407,0.1134,0.15332,0.15172,-0.030653,0.33254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06058,-0.061448,0.095751,0.14294,0.16727,0.14422,0.27958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22526,0.27491,0.063121,0.35553,0.14133,0.13561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076235,0.071604,0.044474,-0.0043544,0.016098,0.041455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21471,0.22273,0.22818,0.21716,0.1079,0.044682,0,0,0,0,0,0,0,0,0,0,0,0,0.17425,0.17871,0.031529,0.072229,0.045878,0,0,0,0,0,0,0,0,0,-0.34193,0.043212,0.020787,0.04075,0,0,0,0,0,0,0,0.15195,0.13699,0,0,0,0.21339,0.18632
0.22714,0.15984,0,0,0.11438,0.15717,0.14443,0.15125,0.34389,0,0,0,0.1549,0.13377,0.27114,0,0,0.23575,0.18893,0,0,0,0,0,0,0.12608,0.13964,0.25262,0,0,0,0.17975,0.19742,0.24739,0,0,0,0,0,0,0,0.081637,0.14388,0.031575,0.1926,0,0,0,0,0.045704,0.20376,0.21978,0.18798,0,0,0,0,0,0,0,0,-0.49543,0.2782,0.15535,0.23378,0.1287,0,0,0,0,0.15906,0.14795,0.15265,0.13181,0,0,0,0,0,0,0,0,0,0,0.41205,0.19909,0.18113,0.098494,-0.0686,0,0,0,0,0.10582,0.22362,0.18322,0.11072,0.17145,0,0,0,0,0,0,0,0,0,0,0.059066,0.32253,0.34987,0.28611,0.096908,0,0,0,0,0,0.21352,-0.0408,0.075599,0.080592,0.039876,0,0,0,0,0,0,0,0,0,0,0.24427,0.14451,0.14351,0.0075486,0.10792,0,0,0,0,0,0.21053,0.074159,0.094805,0.19197,-0.21521,0,0,0,0,0,0,0,0,0,0,0.1688,0.30368,0.11699,0.1912,0.1871,0,0,0,0,-0.2119,0.11349,0.19387,0.14513,0.15786,0,0,0,0,0,0,0,0,0,0,-0.054423,-0.0077109,0.011184,-0.011707,0,0,0,0,-0.059424,0.04739,0.079352,0.060123,0.40167,0,0,0,0,0,0,0,0,0.13014,0.12286,0.21402,0.28244,0,0,0,0,0.17183,0.17925,0.17237,0.22947,0,0,0,0,0,0,0,0.19945,0.10882,0.10759,0,0,0,0.13446,0.1915,0.10837,0,0,0,0,0,0,0.062296,0.14502,0,0,0.26893,0.076215,0.11517,0,0,0,0.16634,0.1984,0.099946,0.23437,0.19342,0,0,0.14114,0.20832
0.11352,0.17858,0.17837,0.21466,0.31908,0,0,0,0.1495,0.136,0,0.14452,0.17678,0,0,0,0,0,0.24518,0.14698,0.25471,0,0,0.12118,0.2794,0.094745,0,0,0,0,0,0,0,0.038617,0.11332,0.24637,0.1348,0,0,0.11062,0.049161,0.1886,0,0,0,0,0,0,0,0,0,0,0.11985,0.26484,0.12379,0.15792,0,0,0,0.1198,0.21399,0.11468,0,0,0,0,0,0,0,0,0,0,0,-0.8291,0.1595,0.23413,0.14393,0.39382,0,0,0,0.12912,0.11584,0.17797,0.16326,0,0,0,0,0,0,0,0,0,0,0,0,0.029181,0.15249,0.13015,0.21903,0,0,0,0,0.30777,0.21152,0.20279,0.16741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13828,0.15689,-0.0088168,0.32703,0,0,0,0,0.094065,0.013016,0.0045367,0.036202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073089,0.11698,0.18946,0.1372,0,0,0,0,0.1474,0.21373,0.12271,0.15585,0,0,0,0,0,0,0,0,0,0,0,0,0.22792,0.0039773,0.065725,0.13678,0,0,0,-0.47423,-0.0038443,0.084575,0.051084,0.45313,0,0,0,0,0,0,0,0,0,0,0,0.10149,0.1002,0.13013,0,0,0,0.15016,0.2072,0.20157,0.12354,0,0,0,0,0,0,0,0,0,0,0.08309,0.11885,-0.10775,0,0,0.18265,0.095261,0.017011,0.22894,0,0,0,0,0,0,0,0.21527,-0.00058887,0.011189,0,0,0.026908,0.016118,0.35023,0,0,0,0,0,0.11843,0.15431,0,0.15841,0.084782,0,0,0,0.19721,0.18061,0.22368,0.30613,0.090058
0.14642,0,0.17506,0.14706,0,0,0,0,0,0.21629,0.17972,0.264,0,0,0,0,0,0,0,0,0.052664,0.16041,0.21296,0.18212,0,0,0,0,0,0,0,0,0,0,0,0,0.14477,0.19001,0.18629,0.25726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013382,0.21417,0.27696,0.15141,0.66724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076835,0.20643,0.094079,0.11217,-0.096935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026324,0.34205,0.19153,0.13812,0.1519,0.034785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25337,0.074122,0.082734,-0.032295,-0.020893,0.023867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2918,0.16016,0.23235,0.086965,0.080413,-0.027837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052819,0.067052,0.073621,-0.0080562,-0.047267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36994,-0.0057107,0.15222,0.21695,0.20213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22074,0.15726,0.18163,0.19057,0,0,0,0,0,0,0,0,0,0,0,0,0.15638,0.16367,0.039639,-0.055525,0,0,0,0,0,0,0,0,0.20356,0.1364,0.11032,0,0,0,0,0,0.17698,0.14727,0,0.16248
0.11254,0,0.17745,0.13987,0,0,0,0,0.13276,0.2008,0.14378,0.26529,0,0,0,0,0,0,0,0,0.28097,0.23845,0.22776,0.20244,0.29249,0,0,0,0,0,0,0,0,0,0,0.23736,0.11238,0.25753,0.12397,0.18685,0.20445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18248,0.27996,0.092476,0.30639,0.23765,0.23697,0.33156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30967,0.09965,0.080324,0.087977,0.43559,0.19629,0.21014,0.041782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33199,0.1624,0.18722,0.19849,0.21608,0.18289,0.25136,0.13632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035884,0.086435,0.060763,-0.19157,0.00032487,-0.049544,0.06608,-0.034076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006037,0.09047,0.1033,0.23328,0.17559,0.2382,0.11759,-0.046654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060501,0.10995,0.11507,-0.018523,-0.055528,0.13306,-0.022126,-0.031918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12482,0.089779,0.23964,0.25704,0.10038,0.10709,0.19072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21184,0.22008,0.079088,0.12158,0.1391,0.066424,0,0,0,0,0,0,0,0,0,0,0.35606,0.07655,0.0069406,0.021596,0.0086734,0,0,0,0,0,0,0,0,0.23893,0.10675,0.1507,0.063081,0,0,0,0,0.141,0.1455,0,0.19454
0.13781,0.23194,0.17258,0.07803,0.13431,0,0,0.27545,0.11298,0,0,0.15697,0.14606,0,0,0,0,0,0.13359,0.278,1.0487,0,0,0,0.14276,0.21313,0,0,0,0,0,0,0,0.16507,0.20283,0.093546,0,0,0,0,0.0055382,0.084005,0.078564,0,0,0,0,0,0,0,0,0.74238,0.10646,0.27943,0.10809,0,0,0,0,0,0.17035,0.26191,0.1293,0,0,0,0,0,0,0,0,0,0,0.13557,0.15615,0.0091463,0,0,0,0,0,0,-0.023622,0.13018,0.090871,-0.1312,0,0,0,0,0,0,0,0,0,0,0.45815,0.26217,0.24052,0.061352,0,0,0,0,0,0,0.11613,0.19091,0.17709,0.15523,0,0,0,0,0,0,0,0,0,0,0,0.11776,0.11308,0.061145,0.13023,0,0,0,0,0,0,0.052399,0.024243,-0.08368,-0.097477,0,0,0,0,0,0,0,0,0,0,0,0.16091,0.20164,-0.013195,0.21464,0,0,0,0,0,0,0.26643,0.30175,0.20113,0.38646,0,0,0,0,0,0,0,0,0,0,0.095988,-0.069511,-0.046656,0.13444,0,0,0,0,0,0,0.0816,0.065773,0.074136,0,0,0,0,0,0,0,0,0,0,-0.091643,0.14899,0.1421,0,0,0,0,0,0.17835,0.10395,0.21974,-0.55142,0,0,0,0,0,0,0,0,0.07236,0.18371,0.25886,0,0,0,0,0.24447,0.075176,0.14802,0,0,0,0,0,0,0,0.024362,0.15621,0,0,0,0.9116,0.11629,-0.015004,0,0,0,0,0,0.16536,0.17994,0,0,0.16572,0.28829,0,0,0.16964,0.22341,0.20015,0.30729,0.21481
0.22277,0.098013,0,0,0.18001,0,0,0.1717,0,0,0,0,0.052801,0.19219,0,0,0,0.15328,0.16822,0,0,0,0,0,0,0.24423,0.243,-0.018893,0,0,0,-0.046769,0.10303,0.13912,0,0,0,0,0,0,0,0,0.17009,0.21028,0.044208,0,0,0,0,0.27523,0.21835,0.22462,0,0,0,0,0,0,0,0,0,0,0.1014,0.21678,0.23041,0,0,0,0,0,0,0.089706,0.051075,0.35339,0,0,0,0,0,0,0,0,0,0,0,0.17343,-0.058422,-0.023545,0,0,0,0,0,0,0.14384,0.081522,0.10411,0,0,0,0,0,0,0,0,0,0,0,0,0.18366,0.10719,0.11182,0,0,0,0,0,0,0,0.15119,0.066864,0.16719,0,0,0,0,0,0,0,0,0,0,0,0,0.042266,0.073267,0.16527,0,0,0,0,0,0,0,0.061293,0.018673,-0.12176,0,0,0,0,0,0,0,0,0,0,0,0,0.26543,0.069874,0.35489,0,0,0,0,0,0,-0.014299,0.15025,0.18786,0,0,0,0,0,0,0,0,0,0,0,0.0063855,0.0040823,-0.027961,0,0,0,0,0,0,0.20492,0.16164,-0.20459,0,0,0,0,0,0,0,0,0,0,0.23095,0.26426,0.35742,0,0,0,0,0.27613,0.26732,0.39182,0,0,0,0,0,0,0,0,0.083728,0.17596,0.32541,0,0,0,0.098828,0.12052,0.20954,0,0,0,0,0,0,0.068626,0.13414,0,0,0,0.15144,0.17317,0,0,0,0,0.21928,0,0,0.21653,0,0,0.077493,0.16275
